kepid,name,label,period,epoch,duration
5031857,K01573.01,1,24.81097206,156.506971,0.13435416666666666
10879038,K01641.01,1,4.8538404,135.09902,0.13324999999999998
10990917,K01643.01,1,11.04605365,136.44056,0.19995833333333335
11043136,K01644.01,0,2.621706694,131.88227,0.080875
11046025,K01646.01,1,3.72020708,133.41684,0.07883333333333332
5771719,K00190.01,0,12.264867364,139.304999,0.19735833333333333
9729691,K01751.01,1,8.689301216,133.661284,0.10679166666666667
9729691,K01751.02,1,20.99757968,132.05689,0.10225000000000001
4950232,K01753.01,0,0.979442525,132.42297,0.043116666666666664
10904857,K00194.01,1,3.120828136,139.466594,0.09115833333333334
8651389,K01754.01,1,15.13590453,146.58371,0.09316666666666668
9520668,K01514.01,0,1.399326503,133.61426,0.07627083333333333
7871954,K01515.01,1,1.937029968,134.72107,0.06136249999999999
7871954,K01515.02,1,7.06117322,136.27344,0.04335833333333333
12418724,K01516.01,1,20.55331441,139.5613,0.22139999999999999
7456001,K01517.01,1,40.0686713,151.80901,0.2453125
10028792,K01574.01,1,114.73658,165.150671,0.5014791666666667
10028792,K01574.02,1,191.239133,286.22034,0.7059166666666666
5553652,K01575.01,0,24.3282251,141.05149,0.25658333333333333
5299459,K01576.01,1,10.41572666,143.04774,0.11549583333333333
11153121,K01647.01,1,14.97031664,134.50507,0.24516666666666667
11153121,K01647.02,1,32.2753853,149.046,0.35924999999999996
11177543,K01648.01,1,38.3262237,142.08401,0.12804166666666666
11337141,K01649.01,1,4.04355245,131.62995,0.081875
3967760,K01760.01,1,5.52418625,135.62306,0.11775
3967760,K01760.02,1,8.77514782,133.70319,0.13233333333333333
4067336,K01761.01,0,10.12742274,135.26504,0.053175
5387843,K01762.01,0,0.870693883,132.083949,0.05057083333333333
7549209,K01518.01,1,27.5071114,151.84775,0.24612499999999998
7663405,K01519.01,1,5.1443645,133.83044,0.11262499999999999
9765975,K01520.01,1,18.45848388,138.1635,0.14042916666666666
9818462,K01521.01,1,25.9421582,156.18894,0.16854166666666665
6803202,K00177.01,1,21.06075303,143.59983,0.21863333333333335
5299459,K01576.02,1,13.08424286,132.63129,0.12667083333333332
9651668,K00183.01,1,2.684328541,133.3548095,0.1122425
12506770,K01577.01,1,2.806243488,133.7314,0.06779583333333333
5629985,K01578.01,0,2.27190723,134.79852,0.22429166666666667
9898364,K01579.01,0,7.132351753,134.473083,0.12364166666666666
11337372,K01650.01,1,6.53194024,136.03223,0.1389625
11337833,K01651.01,1,51.3011844,153.52571,0.22329166666666667
11546211,K01654.01,0,1.097211085,131.517201,0.06974166666666666
11547505,K01655.01,1,0.938466959,135.600698,0.05422916666666667
11502867,K00195.01,1,3.217518511,133.6320632,0.08811708333333332
9909735,K01779.01,1,4.66271902,134.08296,0.114875
9909735,K01779.02,1,11.8150174,133.08929,0.11808333333333333
11551692,K01781.01,1,7.834433676,135.222143,0.12041666666666667
11551692,K01781.02,1,3.005156911,137.103362,0.08644583333333333
12266636,K01522.01,1,33.3856176,148.92764,0.2098375
9850893,K01523.01,0,8.48039789,135.85018,0.26037499999999997
4826110,K01524.01,0,1.333395306,134.18228,0.049499999999999995
7869917,K01525.01,1,7.71467686,133.55635,0.19112916666666668
9824805,K01526.01,1,4.4444826,133.46308,0.15358333333333332
5193400,K01580.01,0,21.3781146,147.2124,0.806625
7939330,K01581.01,1,29.5422566,137.57837,0.5792499999999999
7939330,K01581.02,1,144.551628,265.9401,0.6916249999999999
12602568,K01583.01,1,8.04727721,137.2073,0.2149583333333333
9941066,K01584.01,1,5.87063416,137.24813,0.10723333333333332
5972334,K00191.01,1,15.358767771,132.385085,0.17176249999999998
4650733,K01659.01,1,29.5390897,143.91607,0.17245833333333332
4832197,K01661.01,0,0.94773253,137.12993,0.07352083333333333
4844004,K01662.01,0,0.784031658,133.38391,0.0323875
7831264,K00171.02,1,13.07141889,144.44217,0.12894166666666665
9761199,K01459.01,0,0.692015479,133.114177,0.04714583333333333
7751571,K01460.01,0,17.0421346,363.97428,0.31279166666666663
9579499,K01461.01,0,7.94671044,140.708207,0.11841249999999999
11913013,K01462.01,0,3.74781242,355.31325,0.21837499999999999
7691260,K01528.01,1,3.989544192,134.0989,0.06629166666666667
9821454,K01529.01,1,17.9776037,147.7515,0.19187500000000002
9821454,K01529.02,1,11.8693144,137.721,0.19387499999999996
11954842,K01530.01,1,12.98494603,139.78207,0.1437375
7972785,K00184.01,0,7.300735516,133.5664741,0.24113541666666666
5470739,K01585.01,1,19.17893976,139.74552,0.21433333333333332
10022908,K01586.01,1,6.99130452,135.46291,0.08986666666666666
5617854,K01588.01,1,3.517494725,135.546724,0.0651625
4932442,K01665.01,1,6.93365167,137.07375,0.19199999999999998
5183357,K01669.01,1,61.0373591,175.17671,0.3490833333333333
5269467,K01672.01,1,33.8677783,137.51532,0.155
7672940,K01463.01,0,1064.2680956,144.086072,0.4813375
7838655,K01464.01,0,2.113202658,356.32832,0.14680833333333332
7770450,K01467.01,0,1.157808038,354.74488,0.1529375
11455491,K00178.01,0,6.14281498,135.16169,0.19266666666666665
11764462,K01531.01,1,5.69919592,136.58738,0.09960833333333333
11656246,K01532.01,1,18.11473813,147.4904,0.21960833333333332
7808587,K01533.01,1,6.24145791,134.88892,0.12915833333333332
4741126,K01534.01,1,20.4222447,146.9837,0.25916666666666666
5301750,K01589.01,1,8.72585478,138.76838,0.18637499999999999
5301750,K01589.02,1,12.88291395,135.18736,0.2365
5301750,K01589.03,1,27.4345973,145.12322,0.20991666666666667
5301750,K01589.04,1,4.22453631,135.42908,0.13033333333333333
5301750,K01589.05,1,44.5520266,160.29386,0.25
5526717,K01677.01,1,52.069002,178.15525,0.12537083333333332
5972334,K00191.02,1,2.418406841,132.505587,0.08643333333333332
5530882,K01680.01,0,5.0825188,132.95792,0.13866666666666666
6034945,K01683.01,1,9.11500269,133.97523,0.18991666666666665
9851226,K01468.01,0,8.48031942,135.85217,0.30404166666666665
8692861,K00172.01,1,13.7223682,137.84083,0.2134625
7543649,K01469.01,0,3.582076914,355.515064,0.1842833333333333
9480310,K01470.01,1,15.43400996,363.29494,0.17738333333333334
11858748,K01471.01,0,1.780984316,177.8249,0.09054166666666666
4741126,K01534.02,1,7.63846084,138.24557,0.164875
11669125,K01535.01,1,70.6981724,188.56795,0.2763333333333333
12159249,K01536.01,1,3.74443645,133.55997,0.12162916666666665
9963461,K01538.01,0,10.581581895,183.008458,0.27788708333333334
8081482,K01539.01,0,2.819453322,133.870141,0.18386249999999998
5542466,K01590.02,1,2.35574505,177.88824,0.07483333333333334
10028140,K01591.01,1,19.65639342,140.29937,0.13441666666666666
6048024,K01684.01,0,62.81584402,151.47691,0.1120875
6049190,K01685.01,1,70.468171,189.15822,0.2772083333333333
6149553,K01686.01,0,56.86716792,157.2619128,0.17625000000000002
6198999,K01687.01,1,3.93246069,132.55435,0.09067916666666666
6310636,K01688.01,1,0.921030497,132.03171,0.10865416666666666
6616218,K01692.01,1,5.960400011,137.265171,0.1192375
7761545,K01472.01,1,85.3514875,161.007608,0.28126666666666666
12365184,K01474.01,1,69.72646639,196.093243,0.15490416666666665
4770365,K01475.01,1,1.609321941,178.94178,0.06694583333333333
4770365,K01475.02,1,9.51220046,185.47893,0.12290416666666666
4770365,K01475.03,1,4.72941177,132.93871,0.09308333333333332
10748390,K00003.01,1,4.887803076,124.8130808,0.09843958333333333
11804465,K00020.01,1,4.437962934,171.0091259,0.19575541666666665
9663113,K00179.01,1,20.74028645,142.80003,0.4330791666666667
5649956,K01540.01,0,1.207852845,178.2142,0.149175
4840513,K01541.01,0,2.379282197,133.651365,0.13220416666666665
5217586,K01592.01,0,26.0692512,143.12549,0.31195833333333334
5289854,K01593.01,1,9.69501146,182.45413,0.11458333333333333
5289854,K01593.02,1,15.3825394,139.07648,0.1589583333333333
9895709,K01594.01,0,1.818939148,133.12299,0.06849999999999999
10006581,K01595.01,1,40.1097817,142.08227,0.21706666666666666
6616218,K01692.02,1,2.46106962,133.32138,0.091
6696462,K01693.01,0,3.403743926,137.232574,0.06257083333333333
7220429,K01700.01,1,8.03753796,139.3582,0.12132499999999999
7222086,K01701.01,0,2.43902575,133.58474,0.04832499999999999
12406749,K01476.01,1,56.3587987,222.31819,0.28862499999999996
8692861,K00172.02,1,242.467406,150.85827,0.5336666666666666
12403119,K01478.01,1,76.13622222,199.476237,0.3308041666666667
9842890,K01479.01,0,4.9883872,358.2335,0.3809166666666666
8113154,K01542.01,0,2.586878667,133.817008,0.256725
5270698,K01543.01,0,3.964333304,136.029542,0.19639999999999996
5024450,K01544.01,0,1.525924389,355.479571,0.13166583333333332
5282049,K01545.01,0,5.910371418,360.2852478,0.16206749999999998
10027323,K01596.01,1,5.92365747,134.68361,0.10959166666666666
10027323,K01596.02,1,105.3582299,138.68069,0.15875
12019440,K00186.01,1,3.24325988,133.6690203,0.1263825
10004738,K01598.01,1,56.4758069,143.81128,0.248375
10004738,K01598.02,1,92.8747294,145.93535,0.3114166666666667
7304449,K01702.01,1,1.538180949,131.822823,0.052645833333333336
7386827,K01704.01,1,10.4188915,137.74971,0.1252875
7522911,K01705.01,1,20.4998763,131.82068,0.270875
7626370,K01706.01,1,1.921437488,131.806204,0.07935833333333334
7703955,K01707.01,1,96.109323,187.699,0.4115416666666667
7512982,K01480.01,1,20.38174802,142.31499,0.1580083333333333
9597806,K01481.01,1,5.101375725,357.48217,0.108125
7812167,K01482.01,0,17.7940049,365.34666,0.17045833333333332
11760959,K01484.01,0,3.47021401,356.09943,0.095375
9940565,K01548.01,0,2.139325409,135.062261,0.1169
9663113,K00179.02,1,572.376632,306.51006,1.0175
8111381,K01550.01,0,2.233799622,134.720709,0.12666666666666665
5444549,K01551.01,0,31.13862664,415.9492,0.21867499999999998
10004738,K01598.03,1,13.93068791,134.42851,0.09633333333333333
5474613,K01599.01,1,20.4074846,140.1821,0.3682916666666667
4860932,K01600.01,0,12.36564669,140.92029,0.15183333333333332
5438757,K01601.01,1,10.35078415,133.71163,0.26054166666666667
5438757,K01601.02,1,62.9224936,151.6882,0.485
5972334,K00191.04,1,38.6520796,164.04455,0.233625
7815744,K01710.01,1,14.20442616,142.7332,0.16241666666666665
7955580,K01711.01,1,55.673582,136.54906,0.15741666666666665
8230616,K01713.01,1,6.82778157,131.78839,0.09885833333333333
9692345,K01485.01,0,0.687895191,133.66492,0.10097083333333332
7898352,K01486.01,1,127.2824442,163.89,0.2981041666666666
11402995,K00173.01,1,10.06083238,138.96723,0.19049166666666664
7898352,K01486.02,1,30.1837021,146.64675,0.2449583333333333
12062667,K01487.01,0,2.92928244,133.72275,0.2830833333333333
7951018,K01553.01,1,52.75878505,156.306351,0.27715416666666665
9899355,K01554.01,0,1.332564478,354.58908,0.25135416666666666
12644774,K01555.01,0,41.0772969,379.12848,0.23020833333333335
9902856,K01556.01,0,135.9121619,277.33,0.2345
7747425,K01952.04,1,42.4729078,146.28712,0.3022083333333333
9892816,K01955.01,1,15.17026921,132.6655,0.1804625
9892816,K01955.02,1,39.4576228,136.47398,0.39820833333333333
9836149,K01958.01,1,17.8159689,134.4832,0.15318749999999998
4813563,K01959.01,1,36.5157639,151.28989,0.15240416666666667
2985767,K02032.01,1,14.07969236,139.96053,0.057291666666666664
2304320,K02033.01,1,16.54081386,133.95274,0.10831666666666667
3657758,K02034.01,1,3.609313059,133.79024,0.07396666666666665
9790806,K02035.01,1,1.93155546,131.76708,0.06725
6382217,K02036.01,1,8.41100305,133.79856,0.10230416666666665
5375194,K01825.01,1,13.52252364,142.17932,0.166125
6468138,K01826.01,1,134.2520474,182.70534,0.37764999999999993
10019708,K00199.01,1,3.268695042,137.4817205,0.14382833333333334
11875734,K01828.01,1,99.7468804,208.39688,0.2835
7697568,K01829.01,0,22.84156293,138.632,0.10832083333333332
7046804,K00205.01,1,11.720123999,142.173999,0.12516249999999998
7449136,K01890.01,1,4.33643506,133.85442,0.1726875
8680979,K01891.01,1,15.95541913,143.30236,0.16604583333333334
8680979,K01891.02,1,8.25980352,137.47021,0.122
9030537,K01892.01,1,62.5613879,178.40847,0.24612499999999998
6949061,K01960.01,1,8.96847034,139.39473,0.1836375
7269493,K01961.01,1,1.907810683,131.63784,0.07794583333333333
9164836,K00213.01,0,48.118812545,170.8396102,0.2199825
11657891,K01965.01,1,2.514628496,132.90904,0.06766249999999999
6305192,K00219.01,1,8.025118521,132.469133,0.22372499999999998
6382217,K02036.02,1,5.79529495,136.77974,0.09466666666666665
9634821,K02037.01,1,73.7578875,183.72348,0.11208333333333333
8950568,K02038.01,1,8.30537702,139.7437,0.15629166666666666
3326377,K01830.01,1,13.22714056,142.20251,0.13692083333333332
11601584,K01831.01,1,51.8098276,182.97335,0.26429166666666665
11601584,K01831.02,1,4.38536428,139.22548,0.10469166666666666
11601584,K01831.03,1,34.205785079,148.8050925,0.21537916666666668
11601584,K01831.04,1,13.97945055,142.33829,0.05135416666666666
8689793,K01893.01,1,3.554856338,131.80398,0.08751666666666666
11673802,K01894.01,1,5.28790754,135.36119,0.35530833333333334
4263293,K01895.01,1,8.45746636,133.87132,0.09544166666666666
4263293,K01895.02,1,17.28116957,136.00718,0.11787500000000001
4263293,K01895.03,1,32.1340014,142.27582,0.11212499999999999
5695524,K01897.01,1,59.7711433,148.96886,0.20179166666666665
6205897,K01967.01,1,4.417692516,133.96139,0.09679166666666666
7948784,K01968.01,1,10.08744556,135.13582,0.12451666666666666
9244756,K01969.01,1,16.34355902,145.04116,0.22808333333333333
9650808,K01970.01,1,21.96401646,133.03586,0.11462083333333334
9650808,K01970.02,1,125.602323,215.4336,0.29604166666666665
8950568,K02038.02,1,12.51353325,139.42461,0.17920833333333333
8950568,K02038.03,1,17.9134215,135.52921,0.18183333333333332
8950568,K02038.04,1,25.2149143,152.6912,0.24
8804845,K02039.01,1,5.42586901,135.86589,0.10559166666666665
10480915,K02040.01,1,19.58561177,132.36472,0.073125
11709244,K01832.01,1,4.544436472,134.90159,0.0755875
11709244,K01832.02,1,12.76220558,143.73026,0.0862
11709244,K01832.03,1,38.7149617,134.0313,0.14337499999999997
10019708,K00199.02,0,8.78458274,135.37812,0.26912499999999995
11853878,K01833.01,1,3.69298623,132.73624,0.07393333333333332
5728139,K00206.01,1,5.334082429,131.981761,0.259275
7668663,K01898.01,1,6.4980147,136.00108,0.1016
7047922,K01899.01,1,19.76169247,135.17794,0.16290416666666666
9353314,K01900.01,1,5.18498961,131.8814,0.08915416666666666
3629967,K01901.01,1,85.6542476,155.12346,0.2860833333333333
9347009,K01971.01,1,19.32945602,133.26717,0.15808333333333333
4917596,K01973.01,1,3.290114076,133.15709,0.06312916666666665
4743513,K00024.01,0,2.086075752,170.965627,0.09436249999999999
11046458,K00214.01,1,3.311864148,131.7427761,0.0585375
7132798,K00220.01,1,2.422084188,132.940079,0.10672083333333333
3448130,K02043.01,1,78.5461106,144.06871,0.36204166666666665
9656252,K02044.01,1,16.92342126,145.81407,0.17443333333333333
6026438,K02045.01,1,5.47665801,135.70431,0.10617499999999999
9471268,K01835.01,1,4.580346161,134.0754,0.087375
9471268,K01835.02,1,2.248288213,133.425805,0.08483749999999998
9471268,K01835.03,1,6.76690759,136.61633,0.07109166666666666
10657406,K01837.01,1,34.1732156,137.78862,0.1986625
5526527,K01838.01,1,16.7364755,143.13606,0.08962499999999998
5809954,K01902.01,0,137.8645881,172.8113,0.08008333333333333
8766650,K01904.01,1,12.43929428,136.37952,0.13233333333333333
10328393,K01905.01,1,7.62635494,136.01585,0.10069999999999998
7094486,K01907.01,1,11.35010642,134.04612,0.09496666666666666
7289577,K01974.01,1,109.4450597,197.9832,0.15799999999999997
8543100,K01975.01,1,7.56052209,134.47889,0.1607208333333333
2693736,K01976.01,1,12.12401737,134.955,0.13787916666666666
9412760,K01977.01,1,9.38740646,137.38383,0.06735416666666666
9412760,K01977.02,1,7.41556471,137.81512,0.08220833333333333
6026438,K02045.02,1,24.2101973,141.4698,0.16858333333333334
10663396,K02046.01,1,23.8990075,151.39847,0.6647916666666667
11457726,K02047.01,1,6.22161107,131.99094,0.14215416666666666
8956206,K02048.01,1,6.17998508,132.72278,0.08789166666666666
9649706,K02049.01,1,1.569066598,133.04032,0.11584583333333333
5856571,K01839.01,1,9.59068586,132.68264,0.1438333333333333
7765528,K01840.01,1,7.03932913,133.85433,0.14641666666666664
11760231,K01841.01,1,49.6075771,138.41517,0.12322916666666667
7779077,K01842.01,1,16.84183355,137.99443,0.10914166666666666
6046540,K00200.01,1,7.340714946,134.3457036,0.12494583333333333
5706966,K01908.01,1,12.55111099,137.26226,0.1303875
3762468,K00208.01,1,3.003879547,134.709874,0.13686666666666666
5706966,K01908.02,1,24.0884178,134.42178,0.16466666666666666
10130039,K01909.01,1,12.75800092,133.95888,0.17428333333333335
10130039,K01909.02,1,5.47033376,131.49548,0.13100416666666664
9518318,K01978.01,1,6.51112385,131.70646,0.07049583333333333
9518318,K01978.02,1,23.85163321,147.61456,0.10188749999999999
7273277,K01979.01,1,2.714078374,133.71179,0.05464583333333334
11769890,K01980.01,1,122.8799543,165.46356,0.3264583333333333
6862721,K01982.01,1,4.88753111,132.70783,0.08474999999999999
12301181,K02059.01,1,6.14728341,134.87289,0.1151875
9279354,K02060.01,1,2.800111267,132.04865,0.04265416666666667
6774880,K02062.01,1,34.3511339,134.19046,0.18503333333333333
3937519,K00221.01,1,3.413036353,132.443054,0.10890249999999999
7449541,K02063.01,1,3.00725068,131.90484,0.18459166666666665
5080636,K01843.01,1,4.194496867,134.13511,0.07419583333333332
3338885,K01845.01,1,1.970340203,131.948389,0.0745875
3338885,K01845.02,1,5.05821338,135.702454,0.04716666666666666
6776401,K01847.01,1,26.85323647,143.31303,0.18565416666666668
10130039,K01909.03,1,25.0985083,145.56829,0.11552916666666666
8226050,K01910.01,1,34.2685741,147.05143,0.2010458333333333
9965957,K01911.01,1,5.75321539,136.75617,0.07478333333333333
9704384,K01913.01,1,5.50860699,132.2983,0.12828333333333333
8426567,K01914.01,1,18.93055119,143.25058,0.14049999999999999
12508335,K00215.01,0,42.94386258,155.206515,0.15662916666666665
10094670,K01984.01,1,22.06402,148.9199,0.1708333333333333
8142942,K01985.01,1,5.756245244,133.903421,0.044625
8257205,K01986.01,1,148.4601819,151.38686,0.22912499999999997
9044228,K01988.01,1,0.934885365,131.580676,0.05867916666666667
7265298,K02051.01,1,25.7626846,147.6963,0.28783333333333333
7265298,K02051.02,1,11.0317836,362.3431,0.19804166666666667
7132798,K00220.02,1,4.12511935,133.64014,0.11987499999999998
2307415,K02053.01,1,13.12162167,133.39526,0.150575
7430034,K01848.01,1,49.6220669,137.10149,0.30091666666666667
9735426,K01849.01,1,8.08801663,138.73516,0.07639166666666666
8826168,K01850.01,1,11.55103848,134.90803,0.14000416666666665
10464050,K01851.01,1,4.469754641,131.84402,0.07554166666666666
9763348,K01852.01,1,15.77382794,137.53051,0.20654166666666665
9101496,K01915.01,1,6.56226483,132.61123,0.16726666666666667
6037581,K01916.01,1,20.67876365,151.69245,0.1933125
10723750,K00209.01,1,50.79034648,135.632759,0.451975
6037581,K01916.02,1,9.59993246,136.58227,0.180025
6037581,K01916.03,1,2.0248205,132.35465,0.10624999999999998
10779233,K01989.01,1,201.118319,187.56986,0.4303333333333333
11614617,K01990.01,1,24.7577652,142.06826,0.2915833333333333
11450414,K01992.01,1,12.7983174,133.64979,0.2667083333333333
4736569,K01996.01,1,10.13200555,132.91155,0.13201249999999998
10384798,K01997.01,1,38.505224,158.30491,0.24754166666666666
2307415,K02053.02,1,4.6126736,132.7757,0.12767916666666665
3128552,K02055.01,1,8.67890312,133.03651,0.14715416666666664
10134152,K02056.01,1,39.3135699,154.93767,0.20890416666666667
9573685,K02057.01,1,5.94565516,133.99359,0.09001666666666666
10329835,K02058.01,1,1.52373073,131.61813,0.061649999999999996
6849046,K00201.01,1,4.225384543,137.5606891,0.11751583333333333
8804397,K01853.01,1,60.0853848,153.25707,0.2919583333333333
9662811,K01854.01,1,43.0343364,137.69007,0.27379166666666666
11297236,K01857.01,1,88.6440015,145.47193,0.3258333333333333
10074466,K01917.01,1,35.01190875,150.37126,0.1195
8218379,K01920.01,1,16.57099265,133.90704,0.12104999999999999
7755636,K01921.01,1,16.00496657,135.25305,0.27102916666666665
9411166,K01922.01,1,1.954525966,132.29679,0.08726666666666666
4989057,K01923.01,1,7.23400381,137.67742,0.09020833333333333
9834040,K01998.01,1,6.77408984,135.95524,0.10922916666666667
6152974,K00216.01,1,20.172024672,141.209182,0.13119999999999998
8802693,K02000.01,1,26.41044199,149.39541,0.12797916666666664
6061773,K02001.01,1,8.27745764,138.25667,0.11304166666666667
10024701,K02002.01,1,14.37504582,139.05924,0.13366666666666666
3239671,K02066.01,1,147.97391,263.08561,0.2855833333333333
9304101,K02067.01,1,13.24503482,142.00573,0.1836583333333333
11360571,K02069.01,1,77.2550726,159.32399,0.4255833333333333
6035124,K02071.01,1,3.85690686,134.47405,0.0867
8160953,K01858.01,1,116.3311739,173.68887,0.29270833333333335
4157325,K01860.01,1,6.31943553,132.22892,0.13925833333333332
4157325,K01860.02,1,12.20951755,360.3204,0.17419999999999997
4157325,K01860.03,1,3.07644709,353.7643,0.10969166666666666
5108214,K01924.01,0,2.11913005,132.59,0.17254166666666665
9955598,K01925.01,1,68.958447,179.08158,0.13033333333333333
10723750,K00209.02,1,18.79591276,145.821854,0.31347916666666664
7219761,K01927.01,0,47.76397728,165.041066,0.16999999999999998
5770074,K01928.01,1,63.0380366,169.12161,0.30709166666666665
10136549,K01929.01,1,9.69315023,132.81362,0.23635416666666667
9851271,K02003.01,0,8.48031229,135.85319,0.29604166666666665
12154526,K02004.01,1,56.1886436,146.37945,0.27196666666666663
6665512,K02005.01,1,6.92101452,135.64343,0.18162916666666665
10525027,K02006.01,1,3.27344784,134.45023,0.07205
11069176,K02007.01,1,15.3789014,143.40629,0.19424999999999998
10005758,K01783.01,1,134.4785189,169.28141,0.24703333333333333
3128793,K01786.01,0,24.68662378,137.53976,0.6319999999999999
5864975,K01787.01,1,98.7179332,131.58694,0.27470833333333333
2975770,K01788.01,1,71.52543938,191.69147,0.24662083333333332
7877496,K00202.01,1,1.72086129,133.0209998,0.08434583333333334
7286173,K01862.01,1,56.4349933,151.41082,0.19742083333333332
11126381,K01863.01,1,33.7888028,153.65384,0.229
4149450,K01864.01,1,3.215109385,133.77747,0.181875
10136549,K01929.02,1,3.29276797,133.00741,0.20028749999999998
5511081,K01930.01,1,13.72710334,138.74473,0.3059125
5511081,K01930.02,1,24.3110031,137.0394,0.3653416666666667
5511081,K01930.03,1,44.4304059,143.5462,0.4294166666666666
5511081,K01930.04,1,9.34145925,132.38581,0.25749999999999995
10978763,K01931.01,1,4.97760447,134.67304,0.1071625
11069176,K02007.02,1,21.1285655,149.27632,0.16049999999999998
8098728,K02008.01,0,24.4851178,137.6248,0.19341666666666668
6152974,K00216.02,1,7.51854537,132.53078,0.11854166666666667
5631630,K02010.01,1,25.96190067,138.96908,0.2613833333333333
6504954,K01790.01,1,130.3543929,144.06022,0.26975
9410930,K00196.01,1,1.855557556,137.181028,0.09819666666666667
6153672,K01794.01,0,3.364425589,131.66843,0.05525416666666667
10676014,K01797.01,1,16.78175788,139.79356,0.155775
9520838,K01866.01,1,105.3035093,207.17015,0.2589166666666667
8167996,K01867.01,1,2.549562652,132.60803,0.07082916666666667
8167996,K01867.02,1,13.96950181,132.17062,0.06612916666666666
8167996,K01867.03,1,5.21230171,132.71052,0.08741666666666666
6773862,K01868.01,1,17.76076524,137.50778,0.06949583333333333
10978763,K01931.02,1,10.55840479,136.34449,0.14024999999999999
10978763,K01931.03,1,6.98800953,132.56964,0.12929166666666667
5202905,K01932.01,1,22.8245144,144.46843,0.27570833333333333
9072190,K01933.01,1,49.1011093,136.47265,0.2642083333333333
5384079,K02011.01,1,7.05675145,132.53512,0.08442083333333333
9839821,K02012.01,1,34.8536903,164.04668,0.22220833333333334
4056616,K02013.01,1,2.41434868,132.42878,0.052920833333333334
6707908,K02014.01,0,2.466070972,132.32097,0.08149583333333332
8492026,K02016.01,1,4.30656389,132.44098,0.17127916666666665
6867766,K01798.01,0,12.964717746,136.143342,0.0762625
6058614,K01799.01,0,1.731079436,134.77977,0.07674583333333333
11017901,K01800.01,1,7.794302043,137.260385,0.046170833333333335
5088591,K01801.01,1,14.5324483,140.72407,0.13041666666666665
11298298,K01802.01,1,5.248667607,135.516708,0.079875
10187159,K01870.01,1,7.96431492,136.81646,0.063925
9758089,K01871.01,1,92.7297248,177.43808,0.2845833333333333
10619192,K00203.01,1,1.485710994,132.7935653,0.09530833333333333
4939346,K01873.01,1,71.3116598,132.39239,0.36720833333333336
5396122,K01935.01,0,15.44428875,138.1678,0.08662916666666666
10190777,K01937.01,1,1.411230023,132.641925,0.059687500000000004
9651234,K01938.01,1,96.9151707,187.08955,0.2527083333333333
7045496,K01939.01,1,13.47472742,133.48999,0.10831249999999999
8750043,K02017.01,1,2.29503515,132.69329,0.06891666666666665
9973109,K02018.01,1,27.495634,133.28538,0.20241666666666663
6226290,K02019.01,1,14.08826442,137.34334,0.1743625
9595827,K00217.01,1,3.905081685,133.4150433,0.11755416666666665
9349482,K02020.01,1,110.9643706,187.04621,0.5346249999999999
4644952,K01805.01,1,6.94135824,137.5437,0.07874583333333332
2987027,K00197.01,1,17.276296682,133.839172,0.16447416666666664
4644952,K01805.02,1,31.7821117,134.8645,0.16066666666666665
4644952,K01805.03,1,4.36273233,135.23342,0.09322916666666665
8978528,K01874.01,1,18.6848377,136.14587,0.15818749999999998
8978528,K01874.02,1,7.41634701,135.85372,0.08900833333333333
9967771,K01875.01,1,9.91724268,135.1389,0.1343375
11622600,K01876.01,1,82.5341188,209.12763,0.20231666666666664
10454632,K01877.01,1,20.16037858,144.34281,0.1720833333333333
10005788,K01940.01,1,10.99470891,137.35769,0.06637083333333332
5213902,K01941.01,0,1.194812329,132.18329,0.05740416666666666
2832589,K01942.01,1,10.84969477,136.74432,0.14475
2438513,K01944.01,1,12.18420006,139.05644,0.10422499999999998
6356207,K02021.01,1,3.76417012,132.35462,0.08379583333333332
8564674,K02022.01,1,5.92972237,135.49811,0.10491666666666666
8564674,K02022.02,1,12.2476121,138.2196,0.13370833333333332
8578780,K02023.01,1,13.59051547,133.07217,0.15766666666666665
4544907,K02024.01,1,46.8776724,137.66791,0.418375
7761918,K01808.01,1,89.1935737,217.82184,0.16709999999999997
8240797,K01809.01,1,13.09390911,144.525,0.09502083333333333
8240797,K01809.02,1,4.915385452,132.69448,0.11565416666666667
8164262,K01810.01,0,87.455958,136.23042,0.7607083333333333
6279974,K01812.01,0,0.805259257,132.100916,0.059269166666666664
9455325,K01813.01,1,9.76785911,139.43968,0.09020416666666665
3098810,K01878.01,1,40.80957343,142.69218,0.13158333333333333
8367644,K01879.01,1,22.08551599,135.23432,0.09052916666666666
10332883,K01880.01,1,1.151166776,133.231766,0.04544583333333333
9071386,K00023.01,0,4.693305543,136.8627229,0.21552041666666666
9305831,K00204.01,1,3.246732048,133.379165,0.12722916666666667
2438513,K01944.02,0,8.3606759,138.81934,0.2619583333333333
11656918,K01945.01,1,62.1385979,161.14834,0.17890833333333334
9536692,K01948.01,0,26.635216,155.5577,0.24787499999999998
4636578,K02025.01,1,17.84850835,148.39117,0.2454958333333333
4636578,K02025.02,1,26.1363443,131.61796,0.2755416666666667
4636578,K02025.03,1,11.1895709,140.63504,0.22083333333333333
11923284,K02026.01,1,2.757977384,131.87907,0.08953749999999999
9838975,K00218.01,0,18.692860599,143.8331829,0.16191
5621125,K01814.01,1,14.80075082,132.82179,0.24008333333333332
9872283,K01815.01,1,3.126861192,133.724959,0.04969166666666667
10666242,K00198.01,0,87.24250316,153.344695,0.17169166666666663
